"site_id","site_name","year","start_time","visit_number","scientific_name","common_name","abundance","detections","time_of_day"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"07:26:00",3,"Setophaga fusca","Blackburnian Warbler",1,0,"7AM to 8AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"07:26:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,0,"7AM to 8AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"07:26:00",3,"Sphyrapicus varius","Yellow-bellied Sapsucker",2,12,"7AM to 8AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"07:26:00",3,"Vireo olivaceus","Red-eyed Vireo",2,0,"7AM to 8AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"08:07:00",1,"Poecile atricapillus","Black-capped Chickadee",2,0,"8AM to 9AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"08:07:00",1,"Seiurus aurocapilla","Ovenbird",3,56,"8AM to 9AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"08:07:00",1,"Setophaga americana","Northern Parula",1,0,"8AM to 9AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"08:07:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",2,22,"8AM to 9AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"08:07:00",1,"Setophaga virens","Black-throated Green Warbler",1,0,"8AM to 9AM"
"HBEFV146","Hubbard Brook Experimental Forest",2022,"08:07:00",1,"Sitta canadensis","Red-breasted Nuthatch",1,6,"8AM to 9AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Catharus guttatus","Hermit Thrush",1,1,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Contopus virens","Eastern Wood-Pewee",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Seiurus aurocapilla","Ovenbird",2,56,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Setophaga caerulescens","Black-throated Blue Warbler",1,1,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Setophaga fusca","Blackburnian Warbler",2,73,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Setophaga virens","Black-throated Green Warbler",3,8,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:22:00",4,"Vireo olivaceus","Red-eyed Vireo",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:33:00",6,"Contopus virens","Eastern Wood-Pewee",1,3,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:33:00",6,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:33:00",6,"Seiurus aurocapilla","Ovenbird",4,62,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:33:00",6,"Setophaga caerulescens","Black-throated Blue Warbler",2,7,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:33:00",6,"Setophaga fusca","Blackburnian Warbler",1,37,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:33:00",6,"Setophaga virens","Black-throated Green Warbler",2,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:33:00",6,"Vireo olivaceus","Red-eyed Vireo",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Catharus guttatus","Hermit Thrush",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Seiurus aurocapilla","Ovenbird",3,24,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Setophaga caerulescens","Black-throated Blue Warbler",2,19,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Setophaga coronata","Yellow-rumped Warbler",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Setophaga fusca","Blackburnian Warbler",2,6,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Setophaga virens","Black-throated Green Warbler",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Troglodytes hiemalis","Winter Wren",1,0,"5AM to 6AM"
"HBEFV146","Hubbard Brook Experimental Forest",2023,"05:35:00",5,"Vireo olivaceus","Red-eyed Vireo",2,0,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"05:55:00",1,"Certhia americana","Brown Creeper",1,0,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"05:55:00",1,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"05:55:00",1,"Regulus satrapa","Golden-crowned Kinglet",1,0,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"05:55:00",1,"Setophaga coronata","Yellow-rumped Warbler",1,6,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"05:55:00",1,"Setophaga fusca","Blackburnian Warbler",1,21,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"05:55:00",1,"Setophaga virens","Black-throated Green Warbler",2,12,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"05:55:00",1,"Sitta canadensis","Red-breasted Nuthatch",1,1,"5AM to 6AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"07:42:00",2,"Setophaga coronata","Yellow-rumped Warbler",3,33,"7AM to 8AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"07:42:00",2,"Setophaga virens","Black-throated Green Warbler",1,54,"7AM to 8AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"08:43:00",3,"Poecile atricapillus","Black-capped Chickadee",3,2,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"08:43:00",3,"Regulus satrapa","Golden-crowned Kinglet",2,4,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"08:43:00",3,"Setophaga coronata","Yellow-rumped Warbler",2,0,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"08:43:00",3,"Setophaga virens","Black-throated Green Warbler",1,0,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2022,"08:43:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,0,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"06:47:00",4,"Poecile atricapillus","Black-capped Chickadee",1,0,"6AM to 7AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"06:47:00",4,"Regulus satrapa","Golden-crowned Kinglet",1,1,"6AM to 7AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"06:47:00",4,"Seiurus aurocapilla","Ovenbird",1,0,"6AM to 7AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"06:47:00",4,"Setophaga caerulescens","Black-throated Blue Warbler",1,5,"6AM to 7AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"06:47:00",4,"Setophaga coronata","Yellow-rumped Warbler",2,0,"6AM to 7AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"06:47:00",4,"Sitta canadensis","Red-breasted Nuthatch",1,0,"6AM to 7AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"06:47:00",4,"Troglodytes hiemalis","Winter Wren",1,49,"6AM to 7AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"07:14:00",6,"Certhia americana","Brown Creeper",1,0,"7AM to 8AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"07:14:00",6,"Setophaga coronata","Yellow-rumped Warbler",1,0,"7AM to 8AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"07:14:00",6,"Troglodytes hiemalis","Winter Wren",1,0,"7AM to 8AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"08:31:00",5,"Poecile atricapillus","Black-capped Chickadee",1,0,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"08:31:00",5,"Setophaga caerulescens","Black-throated Blue Warbler",1,6,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"08:31:00",5,"Setophaga coronata","Yellow-rumped Warbler",1,10,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"08:31:00",5,"Setophaga virens","Black-throated Green Warbler",1,0,"8AM to 9AM"
"HBEFV150","Hubbard Brook Experimental Forest",2023,"08:31:00",5,"Vireo solitarius","Blue-headed Vireo",1,4,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Certhia americana","Brown Creeper",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Mniotilta varia","Black-and-white Warbler",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Poecile atricapillus","Black-capped Chickadee",4,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Regulus satrapa","Golden-crowned Kinglet",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Seiurus aurocapilla","Ovenbird",1,12,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",3,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Setophaga coronata","Yellow-rumped Warbler",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Setophaga fusca","Blackburnian Warbler",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Setophaga virens","Black-throated Green Warbler",2,1,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"05:15:00",1,"Vireo olivaceus","Red-eyed Vireo",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Cyanocitta cristata","Blue Jay",1,3,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Poecile atricapillus","Black-capped Chickadee",3,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Setophaga caerulescens","Black-throated Blue Warbler",5,41,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Setophaga coronata","Yellow-rumped Warbler",1,7,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Setophaga fusca","Blackburnian Warbler",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Setophaga virens","Black-throated Green Warbler",5,17,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Troglodytes hiemalis","Winter Wren",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"07:00:00",2,"Vireo solitarius","Blue-headed Vireo",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"08:02:00",3,"Certhia americana","Brown Creeper",1,0,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"08:02:00",3,"Poecile atricapillus","Black-capped Chickadee",1,0,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"08:02:00",3,"Seiurus aurocapilla","Ovenbird",1,0,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"08:02:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",3,9,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"08:02:00",3,"Setophaga coronata","Yellow-rumped Warbler",1,3,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"08:02:00",3,"Setophaga virens","Black-throated Green Warbler",1,0,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2022,"08:02:00",3,"Vireo olivaceus","Red-eyed Vireo",1,0,"8AM to 9AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"05:57:00",4,"Catharus guttatus","Hermit Thrush",1,1,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"05:57:00",4,"Cyanocitta cristata","Blue Jay",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"05:57:00",4,"Regulus satrapa","Golden-crowned Kinglet",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"05:57:00",4,"Seiurus aurocapilla","Ovenbird",1,0,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"05:57:00",4,"Setophaga virens","Black-throated Green Warbler",2,5,"5AM to 6AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"06:19:00",6,"Poecile atricapillus","Black-capped Chickadee",3,6,"6AM to 7AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"06:19:00",6,"Regulus satrapa","Golden-crowned Kinglet",2,3,"6AM to 7AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"06:19:00",6,"Seiurus aurocapilla","Ovenbird",1,0,"6AM to 7AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"06:19:00",6,"Setophaga caerulescens","Black-throated Blue Warbler",2,67,"6AM to 7AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"06:19:00",6,"Setophaga virens","Black-throated Green Warbler",1,5,"6AM to 7AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"06:19:00",6,"Sitta canadensis","Red-breasted Nuthatch",1,3,"6AM to 7AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"06:19:00",6,"Vireo olivaceus","Red-eyed Vireo",1,2,"6AM to 7AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"07:38:00",5,"Regulus satrapa","Golden-crowned Kinglet",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"07:38:00",5,"Seiurus aurocapilla","Ovenbird",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"07:38:00",5,"Setophaga caerulescens","Black-throated Blue Warbler",2,53,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"07:38:00",5,"Setophaga fusca","Blackburnian Warbler",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"07:38:00",5,"Setophaga virens","Black-throated Green Warbler",2,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"07:38:00",5,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"7AM to 8AM"
"HBEFV180","Hubbard Brook Experimental Forest",2023,"07:38:00",5,"Vireo olivaceus","Red-eyed Vireo",2,0,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"05:32:00",1,"Cyanocitta cristata","Blue Jay",2,2,"5AM to 6AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"05:32:00",1,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"05:32:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",3,30,"5AM to 6AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"05:32:00",1,"Setophaga coronata","Yellow-rumped Warbler",1,0,"5AM to 6AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"05:32:00",1,"Setophaga fusca","Blackburnian Warbler",1,5,"5AM to 6AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"05:32:00",1,"Vireo olivaceus","Red-eyed Vireo",1,0,"5AM to 6AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"07:18:00",2,"Certhia americana","Brown Creeper",1,0,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"07:18:00",2,"Setophaga caerulescens","Black-throated Blue Warbler",3,26,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"07:18:00",2,"Troglodytes hiemalis","Winter Wren",1,13,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"07:18:00",2,"Vireo solitarius","Blue-headed Vireo",1,0,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"08:21:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"8AM to 9AM"
"HBEFV181","Hubbard Brook Experimental Forest",2022,"08:21:00",3,"Troglodytes hiemalis","Winter Wren",1,2,"8AM to 9AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:20:00",4,"Regulus satrapa","Golden-crowned Kinglet",1,0,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:20:00",4,"Seiurus aurocapilla","Ovenbird",2,21,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:20:00",4,"Setophaga caerulescens","Black-throated Blue Warbler",3,46,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:20:00",4,"Troglodytes hiemalis","Winter Wren",1,26,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:20:00",4,"Vireo olivaceus","Red-eyed Vireo",2,2,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:43:00",6,"Regulus satrapa","Golden-crowned Kinglet",1,0,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:43:00",6,"Setophaga caerulescens","Black-throated Blue Warbler",1,18,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:43:00",6,"Setophaga coronata","Yellow-rumped Warbler",1,0,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:43:00",6,"Setophaga fusca","Blackburnian Warbler",1,0,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:43:00",6,"Setophaga virens","Black-throated Green Warbler",2,24,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:43:00",6,"Sitta canadensis","Red-breasted Nuthatch",2,0,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"06:43:00",6,"Vireo olivaceus","Red-eyed Vireo",1,0,"6AM to 7AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Catharus guttatus","Hermit Thrush",1,0,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Poecile atricapillus","Black-capped Chickadee",1,2,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Seiurus aurocapilla","Ovenbird",3,2,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Setophaga caerulescens","Black-throated Blue Warbler",3,16,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Setophaga coronata","Yellow-rumped Warbler",2,26,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Setophaga virens","Black-throated Green Warbler",1,15,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Troglodytes hiemalis","Winter Wren",1,0,"7AM to 8AM"
"HBEFV181","Hubbard Brook Experimental Forest",2023,"07:58:00",5,"Vireo olivaceus","Red-eyed Vireo",2,3,"7AM to 8AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",1,"Contopus virens","Eastern Wood-Pewee",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",1,"Seiurus aurocapilla","Ovenbird",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",1,"Setophaga caerulescens","Black-throated Blue Warbler",2,40,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",1,"Setophaga fusca","Blackburnian Warbler",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",1,"Setophaga virens","Black-throated Green Warbler",2,56,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",1,"Vireo olivaceus","Red-eyed Vireo",2,10,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",2,"Catharus guttatus","Hermit Thrush",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",2,"Certhia americana","Brown Creeper",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",2,"Contopus virens","Eastern Wood-Pewee",1,18,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",2,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",2,"Seiurus aurocapilla","Ovenbird",1,19,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",2,"Troglodytes hiemalis","Winter Wren",1,16,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2022,"05:16:00",2,"Vireo olivaceus","Red-eyed Vireo",3,8,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:08:00",5,"Mniotilta varia","Black-and-white Warbler",1,11,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:08:00",5,"Seiurus aurocapilla","Ovenbird",1,19,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:08:00",5,"Setophaga caerulescens","Black-throated Blue Warbler",3,54,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:08:00",5,"Setophaga fusca","Blackburnian Warbler",1,1,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:08:00",5,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:29:00",3,"Mniotilta varia","Black-and-white Warbler",1,2,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:29:00",3,"Seiurus aurocapilla","Ovenbird",1,1,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:29:00",3,"Setophaga caerulescens","Black-throated Blue Warbler",2,28,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:29:00",3,"Setophaga fusca","Blackburnian Warbler",1,66,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:29:00",3,"Sphyrapicus varius","Yellow-bellied Sapsucker",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:29:00",3,"Troglodytes hiemalis","Winter Wren",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:29:00",3,"Vireo olivaceus","Red-eyed Vireo",1,1,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:49:00",4,"Catharus guttatus","Hermit Thrush",1,3,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:49:00",4,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"HBEFV308","Hubbard Brook Experimental Forest",2023,"05:49:00",4,"Seiurus aurocapilla","Ovenbird",2,20,"5AM to 6AM"
